户型,楼层,面积,装修情况,价格,小区,区域,配置电梯,挂牌时间,房屋用途,单价
2室1厅,高楼层/共24层,91.5,平层/精装,490,华芳园,丰台,配备电梯,2023年09月25日,普通住宅,53552
2室1厅,低楼层/共16层,61.35,平层/精装,270,南庭新苑北区,丰台,配备电梯,2023年10月08日,普通住宅,44010
2室1厅,中楼层/共24层,86.83,平层/简装,539,四方景园五区,丰台,配备电梯,2023年10月21日,普通住宅,62076
3室1厅,高楼层/共13层,84.1,平层/简装,345,阳光星苑南区,丰台,配备电梯,2023年09月24日,普通住宅,41023
3室2厅,中楼层/共9层,134.51,平层/精装,999,万科中粮假日风景,丰台,配备电梯,2023年09月25日,普通住宅,74270
2室1厅,中楼层/共12层,85.81,平层/简装,512,福臻家园南区,丰台,配备电梯,2023年09月23日,普通住宅,59667
2室1厅,中楼层/共5层,56.8,平层/简装,160,花园北里,丰台,无,2023年09月23日,普通住宅,28170
1室1厅,中楼层/共27层,60.16,平层/精装,365,慧时欣园二期,丰台,配备电梯,2023年09月24日,普通住宅,60672
2室2厅,低楼层/共27层,101.36,平层/简装,535,慧时欣园二期,丰台,配备电梯,2023年09月24日,普通住宅,52783
3室2厅,高楼层/共21层,127.47,平层/简装,870,鸿业兴园一区,丰台,配备电梯,2023年09月23日,普通住宅,68252
3室1厅,高楼层/共6层,71.87,平层/简装,262,五里店南里,丰台,无,2023年11月14日,普通住宅,36455
2室1厅,顶层/共6层,64.42,平层/精装,260,建欣苑四里,丰台,无,2023年09月22日,普通住宅,40361
3室1厅,高楼层/共20层,76.6,平层/简装,459,马家堡路27号院,丰台,配备电梯,2023年10月18日,普通住宅,59922
2室2厅,中楼层/共6层,76.24,平层/简装,463,晨新园,丰台,无,2023年09月22日,普通住宅,60730
3室1厅,低楼层/共21层,81.7,平层/简装,460,赵公口小区,丰台,配备电梯,2023年09月22日,普通住宅,56304
1室1厅,高楼层/共19层,46.17,平层/精装,229,政馨园二区,丰台,配备电梯,2023年09月21日,普通住宅,49600
2室1厅,低楼层/共18层,76.51,平层/精装,700,顺驰蓝调,丰台,配备电梯,2023年09月21日,普通住宅,91492
1室1厅,高楼层/共22层,43.69,平层/简装,190,顶秀金瑞家园,丰台,配备电梯,2023年09月21日,普通住宅,43489
2室1厅,高楼层/共29层,67.47,平层/精装,422,宋家庄家园二区,丰台,配备电梯,2023年09月20日,普通住宅,62547
3室1厅,底层/共4层,94.4,平层/简装,479,万源西里,丰台,无,2023年09月20日,普通住宅,50742
2室2厅,中楼层/共6层,91.74,平层/简装,495,翠海明苑,丰台,无,2023年09月28日,普通住宅,53957
3室2厅,低楼层/共29层,89.22,平层/简装,469,宋家庄家园二区,丰台,配备电梯,2023年09月22日,普通住宅,52567
2室1厅,底层/共4层,67.34,平层/简装,320,日新家园,丰台,无,2023年09月21日,普通住宅,47521
2室1厅,顶层/共21层,97.55,平层/精装,585,瑞丽江畔,丰台,配备电梯,2023年09月20日,普通住宅,59970
1室1厅,底层/共6层,36.21,平层/精装,210,蒲黄榆五巷,丰台,无,2023年09月19日,普通住宅,57996
2室1厅,中楼层/共24层,75.8,平层/精装,450,马家堡西里,丰台,配备电梯,2023年09月18日,普通住宅,59367
2室1厅,高楼层/共15层,86.51,平层/精装,638,上海建筑,丰台,配备电梯,2023年09月28日,普通住宅,73749
2室1厅,中楼层/共9层,64.3,平层/简装,327,东木樨园,丰台,配备电梯,2023年09月18日,普通住宅,50856
1室1厅,顶层/共6层,43,平层/简装,185,石榴庄西街,丰台,无,2023年09月19日,普通住宅,43024
2室1厅,高楼层/共13层,78.63,平层/精装,336,银地家园,丰台,配备电梯,2023年09月23日,普通住宅,42732
1室1厅,中楼层/共17层,42.31,平层/精装,243,西马金润二区,丰台,配备电梯,2023年09月24日,普通住宅,57434
2室1厅,中楼层/共14层,90.1,平层/精装,519,芳星园三区,丰台,配备电梯,2023年09月23日,普通住宅,57603
2室1厅,低楼层/共28层,70.22,平层/简装,367,广安﹒康馨家园,丰台,配备电梯,2023年09月21日,普通住宅,52265
2室1厅,中楼层/共6层,60.8,平层/简装,376,西安街4号院,丰台,无,2023年09月20日,普通住宅,61843
2室1厅,顶层/共6层,75.6,平层/简装,335,西马金润二区,丰台,无,2023年12月26日,普通住宅,44313
2室1厅,高楼层/共24层,89.53,平层/简装,400,正邦嘉园二期,丰台,配备电梯,2023年09月17日,普通住宅,44678
2室1厅,低楼层/共20层,81.99,平层/简装,369,光彩家园,丰台,配备电梯,2023年09月16日,普通住宅,45006
2室1厅,顶层/共6层,58.72,平层/简装,299,芳古园一区,丰台,无,2023年09月17日,普通住宅,50920
3室2厅,中楼层/共17层,124.84,平层/精装,740,西马金润二区,丰台,配备电梯,2023年09月16日,普通住宅,59276
2室1厅,中楼层/共6层,57.9,平层/精装,388,望园西里,丰台,无,2023年09月18日,普通住宅,67013
1室1厅,中楼层/共29层,63.59,平层/简装,358,三环新城7号院,丰台,配备电梯,2023年09月16日,普通住宅,56299
3室2厅,中楼层/共13层,143.02,平层/精装,1120,方庄6号,丰台,配备电梯,2023年09月15日,普通住宅,78311
3室2厅,顶层/共11层,118.85,平层/简装,798,丽水园,丰台,配备电梯,2023年09月15日,普通住宅,67144
3室1厅,底层/共6层,71.47,平层/简装,285,五里店南里,丰台,无,2023年09月22日,普通住宅,39877
1室0厅,高楼层/共26层,34.11,平层/其他,222,设计师广场,丰台,配备电梯,2023年09月15日,普通住宅,65084
2室1厅,中楼层/共5层,59.02,平层/简装,383,芳群园二区,丰台,无,2023年09月14日,普通住宅,64894
2室1厅,低楼层/共28层,55.52,平层/精装,313,芳城园一区,丰台,配备电梯,2023年09月14日,普通住宅,56377
1室1厅,底层/共6层,42.53,平层/简装,185,和义西里二区,丰台,无,2023年09月21日,普通住宅,43499
1室1厅,中楼层/共28层,52.06,平层/毛坯,179,晓月中路20号院,丰台,配备电梯,2023年09月14日,普通住宅,34384
3室1厅,低楼层/共16层,84.78,平层/精装,385,蔚园,丰台,配备电梯,2023年09月16日,普通住宅,45412
2室1厅,高楼层/共6层,61.12,平层/精装,249,司达小区,丰台,无,2023年09月13日,普通住宅,40740
2室1厅,高楼层/共21层,68.84,平层/精装,419,瑞丽江畔,丰台,配备电梯,2023年09月14日,普通住宅,60866
2室1厅,高楼层/共6层,57.36,平层/简装,235,丰南103小区,丰台,无,2023年11月17日,普通住宅,40970
1室1厅,高楼层/共29层,53.15,平层/简装,274,玉璞家园,丰台,配备电梯,2023年09月14日,普通住宅,51553
3室1厅,中楼层/共18层,94.14,平层/简装,517,广安﹒康馨家园,丰台,配备电梯,2023年09月18日,普通住宅,54919
3室1厅,中楼层/共5层,68.8,平层/精装,325,横五条18号院,丰台,无,2023年09月12日,普通住宅,47239
3室2厅,中楼层/共10层,142.97,平层/精装,1090,泽信公馆,丰台,配备电梯,2023年09月13日,普通住宅,76240
1室1厅,中楼层/共11层,59.08,平层/精装,418,万科蓝蓝沁家园,丰台,配备电梯,2023年09月16日,普通住宅,70752
1室1厅,低楼层/共16层,62.33,平层/简装,309,福海棠·华府,丰台,配备电梯,2023年09月13日,普通住宅,49575
3室1厅,中楼层/共6层,74.38,平层/精装,450,马家堡西里,丰台,无,2023年09月12日,普通住宅,60501
3室1厅,高楼层/共11层,141.68,平层/简装,790,长安新城,丰台,配备电梯,2023年09月12日,普通住宅,55760
1室1厅,中楼层/共6层,40.2,平层/精装,268,六里桥北里,丰台,无,2023年09月14日,普通住宅,66667
1室1厅,中楼层/共29层,51.5,平层/精装,289,宋家庄家园二区,丰台,配备电梯,2023年09月14日,普通住宅,56117
2室1厅,中楼层/共23层,93.73,平层/精装,469,民岳家园,丰台,配备电梯,2023年09月11日,普通住宅,50038
3室1厅,中楼层/共6层,75.99,平层/简装,388,西罗园二区,丰台,无,2023年09月12日,普通住宅,51060
2室1厅,高楼层/共6层,88.79,平层/精装,295,南宫雅苑一期,丰台,无,2023年09月23日,普通住宅,33225
1室1厅,顶层/共6层,42.22,平层/精装,228,前泥洼小区,丰台,无,2023年09月11日,普通住宅,54003
1室1厅,中楼层/共26层,62.06,平层/简装,310,广安﹒康馨家园,丰台,配备电梯,2023年09月11日,普通住宅,49952
2室2厅,低楼层/共20层,95.57,平层/精装,738,万年花城三期,丰台,配备电梯,2023年10月14日,普通住宅,77221
2室1厅,高楼层/共24层,87.17,平层/精装,579,庄维花园,丰台,配备电梯,2023年09月11日,普通住宅,66422
2室1厅,中楼层/共6层,56.2,平层/精装,375,芳群园三区,丰台,无,2023年09月11日,普通住宅,66726
1室1厅,中楼层/共20层,54.4,平层/简装,350,莲怡园一区,丰台,配备电梯,2023年09月15日,普通住宅,64339
2室2厅,中楼层/共5层,81.46,平层/精装,575,万科中粮假日风景,丰台,无,2023年09月13日,普通住宅,70587
3室1厅,低楼层/共6层,81.04,平层/简装,498,嘉园二里,丰台,无,2023年09月17日,普通住宅,61452
1室1厅,低楼层/共6层,44.22,平层/简装,249,前泥洼小区,丰台,无,2023年09月10日,普通住宅,56310
2室1厅,中楼层/共30层,104.1,平层/精装,609,怡锦园,丰台,配备电梯,2023年09月10日,普通住宅,58502
3室2厅,中楼层/共28层,106.69,平层/精装,580,金通阳光苑,丰台,配备电梯,2023年09月11日,普通住宅,54364
1室1厅,顶层/共6层,48.76,平层/精装,175,丰台东路16号院,丰台,无,2023年09月11日,普通住宅,35891
1室1厅,中楼层/共25层,72.92,平层/精装,375,慧时欣园一期,丰台,配备电梯,2023年09月17日,普通住宅,51427
2室1厅,底层/共18层,84.98,平层/精装,358,角门东里,丰台,配备电梯,2023年12月05日,普通住宅,42128
2室1厅,中楼层/共24层,55.3,平层/精装,419,太平桥小区,丰台,配备电梯,2023年09月10日,普通住宅,75769
2室1厅,底层/共6层,67.76,平层/简装,378,建欣苑四里,丰台,无,2023年09月10日,普通住宅,55786
1室1厅,低楼层/共28层,52.06,平层/简装,178,晓月中路20号院,丰台,配备电梯,2023年09月10日,普通住宅,34192
